PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1371;3210;-2;1;0
0;2;0;0;1371;822;-2;2;1
0;3;0;0;1351;822;32;3;2
0;4;1351;0;20;822;-1;3;2
0;5;0;822;1371;543;-2;2;1
0;6;0;822;1330;543;-2;3;5
0;7;0;822;1330;49;-1;4;6
0;8;0;871;1330;494;69;4;6
0;9;1330;822;41;543;-1;3;5
0;10;0;1365;1371;1351;-2;2;1
0;11;0;1365;425;1351;36;3;10
0;12;425;1365;20;1351;-1;3;10
0;13;445;1365;926;1351;-2;3;10
0;14;445;1365;926;1212;191;4;13
0;15;445;2577;926;139;-1;4;13
0;16;0;2716;1371;494;-2;2;1
0;17;0;2716;1330;494;68;3;16
0;18;1330;2716;41;494;-1;3;16
0;19;1371;0;1255;3210;-2;1;0
0;20;1371;0;1255;666;202;2;19
0;21;1371;666;1255;924;-2;2;19
0;22;1371;666;1222;924;218;3;21
0;23;2593;666;33;924;-1;3;21
0;24;1371;1590;1255;675;-2;2;19
0;25;1371;1590;1203;675;55;3;24
0;26;2574;1590;52;675;-1;3;24
0;27;1371;2265;1255;924;-2;2;19
0;28;1371;2265;1212;924;223;3;27
0;29;2583;2265;43;924;-1;3;27
0;30;1371;3189;1255;21;-1;2;19
0;31;2626;0;1238;3210;-2;1;0
0;32;2626;0;1238;649;-2;2;31
0;33;2626;0;1215;649;207;3;32
0;34;3841;0;23;649;-1;3;32
0;35;2626;649;1238;525;149;2;31
0;36;2626;1174;1238;525;135;2;31
0;37;2626;1699;1238;587;-2;2;31
0;38;2626;1699;1170;587;46;3;37
0;39;3796;1699;68;587;-1;3;37
0;40;2626;2286;1238;924;-2;2;31
0;41;2626;2286;1212;924;222;3;40
0;42;3838;2286;26;924;-1;3;40
0;43;3864;0;1183;3210;-2;1;0
0;44;3864;0;1183;2152;108;2;43
0;45;3864;2152;1183;1022;-2;2;43
0;46;3864;2152;1153;1022;17;3;45
0;47;5017;2152;30;1022;-1;3;45
0;48;3864;3174;1183;36;-1;2;43
0;49;5047;0;953;3210;-2;1;0
0;50;5047;0;953;522;9;2;49
0;51;5047;522;953;722;27;2;49
0;52;5047;1244;953;622;28;2;49
0;53;5047;1866;953;1322;18;2;49
0;54;5047;3188;953;22;-1;2;49
1;55;0;0;6000;3210;-2;0;
1;56;0;0;976;3210;-2;1;55
1;57;0;0;976;522;-2;2;56
1;58;0;0;953;522;8;3;57
1;59;953;0;23;522;-1;3;57
1;60;0;522;976;1320;-2;2;56
1;61;0;522;488;1320;95;3;60
1;62;488;522;488;1320;98;3;60
1;63;0;1842;976;1310;-2;2;56
1;64;0;1842;463;1310;7;3;63
1;65;463;1842;463;1310;6;3;63
1;66;926;1842;50;1310;-1;3;63
1;67;0;3152;976;58;-1;2;56
1;68;976;0;679;3210;-2;1;55
1;69;976;0;679;1240;-2;2;68
1;70;976;0;657;1240;204;3;69
1;71;1633;0;22;1240;-1;3;69
1;72;976;1240;679;1903;-2;2;68
1;73;976;1240;659;1903;40;3;72
1;74;1635;1240;20;1903;-1;3;72
1;75;976;3143;679;67;-1;2;68
1;76;1655;0;924;3210;-2;1;55
1;77;1655;0;924;1212;220;2;76
1;78;1655;1212;924;1212;190;2;76
1;79;1655;2424;924;702;-2;2;76
1;80;1655;2424;893;702;116;3;79
1;81;2548;2424;31;702;-1;3;79
1;82;1655;3126;924;84;-1;2;76
1;83;2579;0;924;3210;-2;1;55
1;84;2579;0;924;1909;226;2;83
1;85;2579;1909;924;1270;-2;2;83
1;86;2579;1909;399;1270;-2;3;85
1;87;2579;1909;399;1250;198;4;86
1;88;2579;3159;399;20;-1;4;86
1;89;2978;1909;525;1270;-2;3;85
1;90;2978;1909;525;1238;176;4;89
1;91;2978;3147;525;32;-1;4;89
1;92;2579;3179;924;31;-1;2;83
1;93;3503;0;1238;3210;-2;1;55
1;94;3503;0;1238;525;183;2;93
1;95;3503;525;1238;525;140;2;93
1;96;3503;1050;1238;525;178;2;93
1;97;3503;1575;1238;525;138;2;93
1;98;3503;2100;1238;525;185;2;93
1;99;3503;2625;1238;525;134;2;93
1;100;3503;3150;1238;60;-1;2;93
1;101;4741;0;1259;3210;-2;1;55
1;102;4741;0;1259;649;-2;2;101
1;103;4741;0;1235;649;200;3;102
1;104;5976;0;24;649;-1;3;102
1;105;4741;649;1259;924;-2;2;101
1;106;4741;649;1212;924;219;3;105
1;107;5953;649;47;924;-1;3;105
1;108;4741;1573;1259;587;-2;2;101
1;109;4741;1573;1170;587;44;3;108
1;110;5911;1573;89;587;-1;3;108
1;111;4741;2160;1259;525;-2;2;101
1;112;4741;2160;1238;525;163;3;111
1;113;5979;2160;21;525;-1;3;111
1;114;4741;2685;1259;525;-2;2;101
1;115;4741;2685;1238;525;129;3;114
1;116;5979;2685;21;525;-1;3;114
2;117;0;0;6000;3210;-2;0;
2;118;0;0;1238;3210;-2;1;117
2;119;0;0;1238;525;126;2;118
2;120;0;525;1238;525;160;2;118
2;121;0;1050;1238;525;184;2;118
2;122;0;1575;1238;525;164;2;118
2;123;0;2100;1238;525;182;2;118
2;124;0;2625;1238;525;188;2;118
2;125;0;3150;1238;60;-1;2;118
2;126;1238;0;2295;3210;-2;1;117
2;127;1238;0;2295;1270;-2;2;126
2;128;1238;0;480;1270;-2;3;127
2;129;1238;0;480;1250;113;4;128
2;130;1238;1250;480;20;-1;4;128
2;131;1718;0;525;1270;-2;3;127
2;132;1718;0;525;1238;137;4;131
2;133;1718;1238;525;32;-1;4;131
2;134;2243;0;525;1270;-2;3;127
2;135;2243;0;525;1238;133;4;134
2;136;2243;1238;525;32;-1;4;134
2;137;2768;0;765;1270;-2;3;127
2;138;2768;0;765;1250;201;4;137
2;139;2768;1250;765;20;-1;4;137
